PlcIndex	befundart	epoche	abschnitt	kultur	Easting	Northing
6741	Siedlung	undat.	NA	NA	4496236,531	5733675,986
7509	Siedlung	undat.	NA	NA	4496255,995	5733670,493
8187	Siedlung	Neolithikum	spaet	Schnurkeramik	4492878,994	5737751,5
8188	Siedlung	Neolithikum	spaet	Schnurkeramik	4492879,631	5737749,551
8546	Siedlung	undat.	NA	NA	4496228,803	5733662,861
8547	Siedlung	undat.	NA	NA	4496182,531	5733674,446
8548	Siedlung	undat.	NA	NA	4496181,2	5733675,188
9186	Siedlung	undat.	NA	NA	4492851,6	5737765,582
9187	Siedlung	undat.	NA	NA	4492854,253	5737763,633
9188	Siedlung	undat.	NA	NA	4492854,723	5737760,899
5821	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491016,151	5738717,366
6102	Siedlung	undat.	NA	NA	4491012,561	5738718,553
6524	Siedlung	undat.	NA	NA	4500251,421	5733174,674
6525	Siedlung	undat.	NA	NA	4500232,492	5733186,731
6526	Siedlung	undat.	NA	NA	4500389,477	5733123,243
6527	Siedlung	undat.	NA	NA	4500388,622	5733136,825
6560	Siedlung	undat.	NA	NA	4500411,616	5733112,054
6561	Siedlung	undat.	NA	NA	4500432,045	5733149,472
6587	Siedlung	undat.	NA	NA	4500467,83	5733160,345
6588	Siedlung	undat.	NA	NA	4500467,271	5733159,435
6593	Siedlung	undat.	NA	NA	4500466,228	5733159,846
6594	Siedlung	undat.	NA	NA	4500466,764	5733160,926
6595	Siedlung	undat.	NA	NA	4500465,172	5733108,538
6742	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491016,947	5738716,616
6752	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491015,277	5738718,08
6753	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491018,055	5738715,812
7000	Siedlung	undat.	NA	NA	4500245,023	5733178,686
7001	Siedlung	undat.	NA	NA	4500224,946	5733180,068
7002	Siedlung	undat.	NA	NA	4500266,67	5733180,49
7004	Siedlung	undat.	NA	NA	4500269,397	5733178,838
7018	Siedlung	undat.	NA	NA	4500232,169	5733187,732
7035	Siedlung	undat.	NA	NA	4491017,903	5738718,941
7036	Siedlung	undat.	NA	NA	4500378,032	5733163,171
7037	Siedlung	undat.	NA	NA	4500389,117	5733136,388
7038	Siedlung	undat.	NA	NA	4500390,271	5733137,381
7044	Siedlung	undat.	NA	NA	4500423,271	5733120,447
7046	Siedlung	undat.	NA	NA	4500426,298	5733122,304
7047	Siedlung	undat.	NA	NA	4500428,82	5733148,235
7052	Siedlung	undat.	NA	NA	4500434,922	5733167,963
7068	Siedlung	undat.	NA	NA	4500467,691	5733139,52
7115	Siedlung	undat.	NA	NA	4500465,819	5733109,482
7158	Siedlung	undat.	NA	NA	4500479,523	5733156,729
7169	Siedlung	undat.	NA	NA	4500470,182	5733131,705
7183	Siedlung	undat.	NA	NA	4500476,901	5733136,579
7184	Siedlung	undat.	NA	NA	4500477,44	5733129,601
7186	Siedlung	undat.	NA	NA	4500485,831	5733133,319
7852	Siedlung	undat.	NA	NA	4500268,224	5733180,291
7856	unklar	undat.	NA	NA	4500250,516	5733175,28
7893	Siedlung	undat.	NA	NA	4500398,11	5733143,112
7895	Siedlung	undat.	NA	NA	4500418,929	5733156,643
7889	Siedlung	undat.	NA	NA	4500396,969	5733162,22
7890	Siedlung	undat.	NA	NA	4500393,106	5733125,175
7892	Siedlung	undat.	NA	NA	4500415,58	5733178,405
7898	Siedlung	undat.	NA	NA	4500434,553	5733149,471
7899	Siedlung	undat.	NA	NA	4500429,964	5733108,877
7905	Siedlung	undat.	NA	NA	4500464,882	5733168,884
7915	unklar	undat.	NA	NA	4500483,72	5733125,22
7917	unklar	undat.	NA	NA	4500509,069	5733117,189
8292	Siedlung	undat.	NA	NA	4500437,841	5733187,516
8293	Siedlung	undat.	NA	NA	4500443,639	5733129,267
8294	Siedlung	undat.	NA	NA	4500447,447	5733158,179
8295	Siedlung	undat.	NA	NA	4500458,059	5733130,523
8296	Siedlung	undat.	NA	NA	4500473,186	5733144,231
8297	Siedlung	undat.	NA	NA	4500474,419	5733148,321
8298	Siedlung	undat.	NA	NA	4500477,364	5733153,472
8304	Siedlung	Eisenzeit	aelter	Hausurnenkultur	4500511,952	5733118,502
8311	Siedlung	undat.	NA	NA	4500500,505	5733135,388
8312	Siedlung	Eisenzeit	aelter	Hausurnenkultur	4500493,603	5733134,326
8864	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4490993,179	5738693,311
8895	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4490995,543	5738696,488
7130	Siedlung	undat.	NA	NA	4492209,856	5738075,524
7199	Siedlung	undat.	NA	NA	4492385,819	5738034,15
7360	Siedlung	undat.	NA	NA	4492318,19	5738030,409
7361	Siedlung	undat.	NA	NA	4492321,286	5738030,394
7362	Siedlung	undat.	NA	NA	4492345,398	5738019,459
5712	unklar	undat.	NA	NA	4492323,428	5738056,684
9326	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491507,805	5738315,726
9324	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491503,145	5738355,306
9325	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491505,126	5738351,246
5742	Siedlung	undat.	NA	NA	4492192,524	5738096,566
5758	Siedlung	undat.	NA	NA	4491504,882	5738354,945
5761	Siedlung	undat.	NA	NA	4491461,602	5738371,241
5767	Siedlung	undat.	NA	NA	4491450,457	5738371,212
5768	Siedlung	undat.	NA	NA	4491452,007	5738369,817
5769	Siedlung	undat.	NA	NA	4491454,663	5738371,489
5771	Siedlung	undat.	NA	NA	4491477,103	5738339,962
5773	Siedlung	undat.	NA	NA	4491475,124	5738340,12
5774	Siedlung	undat.	NA	NA	4491508,669	5738312,627
5775	Siedlung	undat.	NA	NA	4491469,385	5738335,013
5842	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491496,322	5738350,014
5853	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491505,999	5738316,234
5963	Siedlung	undat.	NA	NA	4491508,016	5738361,264
5969	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491505,581	5738365,406
6011	Siedlung	undat.	NA	NA	4491448,947	5738369,932
6012	Siedlung	undat.	NA	NA	4491485,626	5738318,133
5982	Siedlung	undat.	NA	NA	4491469,254	5738374,736
5983	Siedlung	undat.	NA	NA	4491467,246	5738373,556
5984	Siedlung	undat.	NA	NA	4491462,87	5738380,828
5985	Siedlung	undat.	NA	NA	4491457,702	5738381,136
5987	Siedlung	undat.	NA	NA	4491455,701	5738382,195
6013	Siedlung	undat.	NA	NA	4491484,223	5738321,331
6015	Siedlung	undat.	NA	NA	4491478,989	5738323,768
5998	Siedlung	undat.	NA	NA	4491460,521	5738377,838
6003	Siedlung	undat.	NA	NA	4491504,958	5738334,519
6004	Siedlung	undat.	NA	NA	4491502,516	5738334,154
6006	Siedlung	undat.	NA	NA	4491502,112	5738334,94
6007	Siedlung	undat.	NA	NA	4491501,651	5738334,909
6009	Siedlung	undat.	NA	NA	4491502,311	5738340,706
6017	Siedlung	undat.	NA	NA	4491499,692	5738314,697
6200	Siedlung	undat.	NA	NA	4492193,529	5738099,461
6201	Siedlung	undat.	NA	NA	4491496,111	5738337,052
6215	Siedlung	Bronzezeit	frueh	Aunjetitz	4492247,144	5738062,984
6233	Siedlung	undat.	NA	NA	4491469,624	5738335,127
6235	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491444,853	5738363,72
6238	Siedlung	Bronzezeit	frueh	Aunjetitz	4492416,733	5738014,713
6272	Siedlung	undat.	NA	NA	4491501,715	5738321,585
6283	Siedlung	undat.	NA	NA	4491482,324	5738380,038
6284	Siedlung	undat.	NA	NA	4491482,912	5738380,463
6286	Siedlung	undat.	NA	NA	4492218,877	5738081,83
6288	Siedlung	undat.	NA	NA	4492224,244	5738086,319
6289	Siedlung	undat.	NA	NA	4492223,152	5738085,951
6290	Siedlung	undat.	NA	NA	4492225,33	5738085,658
6291	Siedlung	undat.	NA	NA	4492247,859	5738073,101
6292	Siedlung	undat.	NA	NA	4492371,162	5738040,472
6296	Siedlung	undat.	NA	NA	4492373,751	5738040,294
6318	Siedlung	Bronzezeit	frueh	Aunjetitz	4492132,158	5738122,09
6331	Siedlung	undat.	NA	NA	4492313,576	5738057,757
6332	Siedlung	undat.	NA	NA	4492315,715	5738058,878
6333	Siedlung	undat.	NA	NA	4492317,322	5738059,222
6334	Siedlung	undat.	NA	NA	4492328,221	5738059,217
6335	Siedlung	Bronzezeit	frueh	Aunjetitz	4492318,082	5738052,037
6356	Siedlung	undat.	NA	NA	4491508,722	5738355,003
6358	Siedlung	undat.	NA	NA	4491505,761	5738364,597
6359	Siedlung	undat.	NA	NA	4491505,907	5738362,728
6360	Siedlung	Bronzezeit	frueh	Aunjetitz	4491505,008	5738366,95
6363	Siedlung	undat.	NA	NA	4491503,934	5738365,399
6366	Siedlung	undat.	NA	NA	4491480,138	5738386,27
6367	Siedlung	undat.	NA	NA	4491467,584	5738394,205
6370	Siedlung	undat.	NA	NA	4491467,125	5738395,163
6371	Siedlung	undat.	NA	NA	4491459,867	5738392,914
6372	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491456,094	5738391,366
6374	Siedlung	undat.	NA	NA	4492183,89	5738074,288
6376	Siedlung	undat.	NA	NA	4492190,62	5738073,827
6377	Siedlung	undat.	NA	NA	4492197,969	5738076,607
6378	Siedlung	undat.	NA	NA	4492213,887	5738067,729
6382	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491506,61	5738367,365
6385	Siedlung	undat.	NA	NA	4492268,56	5738051,588
6386	Siedlung	undat.	NA	NA	4492278,239	5738049,799
6387	Siedlung	undat.	NA	NA	4492291,885	5738043,08
6390	Siedlung	undat.	NA	NA	4492346,963	5738019,642
6392	Siedlung	undat.	NA	NA	4492349,097	5738020,101
6407	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491508,325	5738339,424
6409	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491506,462	5738341,604
6425	Siedlung	undat.	NA	NA	4491507,593	5738351,121
6553	Siedlung	undat.	NA	NA	4491500,32	5738314,486
6454	Siedlung	undat.	NA	NA	4491450,972	5738352,581
6481	Siedlung	undat.	NA	NA	4491468,228	5738366,876
6482	Siedlung	undat.	NA	NA	4491502,537	5738354,592
6484	Siedlung	undat.	NA	NA	4491501,699	5738354,312
6487	Siedlung	undat.	NA	NA	4491493,249	5738357,767
6499	Siedlung	undat.	NA	NA	4491493,455	5738361,707
6500	Siedlung	undat.	NA	NA	4491489,102	5738361,275
6501	Siedlung	undat.	NA	NA	4491455,558	5738380,651
6502	Siedlung	undat.	NA	NA	4491456,217	5738380,324
6503	Siedlung	undat.	NA	NA	4491454,427	5738381,546
6504	Siedlung	undat.	NA	NA	4491455,177	5738379,782
6505	Siedlung	undat.	NA	NA	4491454,397	5738380,032
6506	Siedlung	undat.	NA	NA	4491452,949	5738380,136
6510	Siedlung	undat.	NA	NA	4491463,264	5738377,865
6511	Siedlung	undat.	NA	NA	4491463,115	5738379,569
6520	Siedlung	undat.	NA	NA	4491495,969	5738337,575
6529	Siedlung	undat.	NA	NA	4491445,137	5738372,06
6530	Siedlung	undat.	NA	NA	4491444,936	5738380,977
6531	Siedlung	undat.	NA	NA	4491451,265	5738371,824
6552	Siedlung	undat.	NA	NA	4491502,812	5738315,588
6534	Siedlung	undat.	NA	NA	4491452,292	5738374,618
6538	Siedlung	undat.	NA	NA	4491446,153	5738344,048
6539	Siedlung	undat.	NA	NA	4491437,681	5738354,778
6540	Siedlung	undat.	NA	NA	4491497,59	5738324,367
6541	Siedlung	undat.	NA	NA	4491496,124	5738321,857
6543	Siedlung	undat.	NA	NA	4491494,51	5738322,865
6548	Siedlung	undat.	NA	NA	4491494,624	5738323,983
6549	Siedlung	undat.	NA	NA	4491494,486	5738324,379
6550	Siedlung	undat.	NA	NA	4491496,19	5738332,663
6551	Siedlung	undat.	NA	NA	4491492,325	5738336,153
6554	Siedlung	undat.	NA	NA	4491439,067	5738371,812
6555	Siedlung	undat.	NA	NA	4491464,4	5738339,051
6556	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491497,386	5738353,052
6557	Siedlung	undat.	NA	NA	4491437,013	5738371,414
6558	Siedlung	undat.	NA	NA	4491451,212	5738354,632
6562	Siedlung	undat.	NA	NA	4491427,208	5738377,835
6568	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491467,483	5738369,191
6580	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491456,275	5738381,016
6581	Siedlung	undat.	NA	NA	4491456,802	5738381,578
6582	Siedlung	undat.	NA	NA	4491454,765	5738380,712
6590	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491467,338	5738375,636
6591	unklar	Bronzezeit	spaet	Saalemuendungsgruppe	4491462,603	5738376,639
6617	Siedlung	undat.	NA	NA	4491461,662	5738379,453
6634	Siedlung	undat.	NA	NA	4491464,216	5738376,419
6642	Siedlung	undat.	NA	NA	4491499,522	5738336,595
6678	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491457,412	5738361,808
6683	Siedlung	undat.	NA	NA	4492186,888	5738103,606
6693	Siedlung	undat.	NA	NA	4491472,161	5738326,15
6729	Siedlung	undat.	NA	NA	4492223,565	5738080,216
6842	Siedlung	undat.	NA	NA	4491471,698	5738364,625
6878	Siedlung	undat.	NA	NA	4492190,007	5738101,254
6898	Siedlung	undat.	NA	NA	4492297,157	5738041,109
6905	Siedlung	undat.	NA	NA	4491449,129	5738339,374
6911	Siedlung	undat.	NA	NA	4494619,229	5735767,475
6917	Siedlung	undat.	NA	NA	4494625,666	5735780,093
6930	Siedlung	undat.	NA	NA	4492195,82	5738095,453
6936	Siedlung	undat.	NA	NA	4492236,186	5738085,82
7131	Siedlung	undat.	NA	NA	4492211,656	5738075,42
6943	Siedlung	undat.	NA	NA	4492225,055	5738085,096
6944	Siedlung	undat.	NA	NA	4492225,186	5738083,014
6958	Siedlung	undat.	NA	NA	4492190,281	5738097,35
6959	Siedlung	undat.	NA	NA	4492268,586	5738067,37
6960	Siedlung	undat.	NA	NA	4492280,257	5738064,291
7132	Siedlung	undat.	NA	NA	4492213,368	5738075,125
6969	Siedlung	undat.	NA	NA	4492431,75	5738014,423
6996	Siedlung	undat.	NA	NA	4492191,788	5738099,118
7134	Siedlung	undat.	NA	NA	4492239,38	5738056,456
7034	Siedlung	undat.	NA	NA	4492455,554	5737999,335
7053	Siedlung	undat.	NA	NA	4492194,488	5738098,315
7064	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491451,402	5738363,298
7163	Siedlung	undat.	NA	NA	4492223,248	5738079,661
7090	Siedlung	undat.	NA	NA	4492313,111	5738075,123
7164	Siedlung	undat.	NA	NA	4492220,837	5738080,561
7096	Siedlung	undat.	NA	NA	4492196,001	5738099,014
7107	Siedlung	undat.	NA	NA	4492136,712	5738119,246
7124	Siedlung	undat.	NA	NA	4492215,414	5738081,392
7125	Siedlung	undat.	NA	NA	4492164,706	5738106,124
7126	Siedlung	undat.	NA	NA	4492183,994	5738102,927
7127	Siedlung	undat.	NA	NA	4492214,887	5738081,087
7128	Siedlung	undat.	NA	NA	4492216,304	5738078,475
7129	Siedlung	undat.	NA	NA	4492215,816	5738078,48
7139	Siedlung	undat.	NA	NA	4492220,458	5738090,921
7140	Siedlung	undat.	NA	NA	4492188,45	5738103,788
7142	Siedlung	undat.	NA	NA	4492187,555	5738097,421
7146	Siedlung	undat.	NA	NA	4492187,156	5738103,948
7147	Siedlung	undat.	NA	NA	4492228,641	5738079,878
7150	Siedlung	undat.	NA	NA	4492227,419	5738088,083
7151	Siedlung	undat.	NA	NA	4492224,9	5738087,783
7152	Siedlung	undat.	NA	NA	4492219,535	5738084,147
7160	Siedlung	undat.	NA	NA	4492224,808	5738081,661
7161	Siedlung	undat.	NA	NA	4492226,495	5738080,405
7165	Siedlung	undat.	NA	NA	4492225,399	5738079,636
7166	Siedlung	undat.	NA	NA	4492220,526	5738082,694
7167	Siedlung	undat.	NA	NA	4492219,727	5738082,179
7170	Siedlung	undat.	NA	NA	4492254,417	5738071,559
7172	Siedlung	undat.	NA	NA	4492250,185	5738073,652
7173	Siedlung	undat.	NA	NA	4492256,806	5738073,483
7174	Siedlung	undat.	NA	NA	4492260,946	5738072,051
7175	Siedlung	undat.	NA	NA	4492263,017	5738072,039
7177	Siedlung	undat.	NA	NA	4492267,892	5738072,177
7178	Siedlung	undat.	NA	NA	4492266,247	5738072,105
7179	Siedlung	undat.	NA	NA	4492270,09	5738072,713
7180	Siedlung	undat.	NA	NA	4492264,096	5738064,47
7181	Siedlung	undat.	NA	NA	4492272,107	5738068,137
7182	Siedlung	undat.	NA	NA	4492277,077	5738064,373
7190	Siedlung	undat.	NA	NA	4492145,14	5738104,895
7191	Siedlung	undat.	NA	NA	4492250,215	5738071,45
7192	Siedlung	undat.	NA	NA	4492369,701	5738040,814
7196	Siedlung	undat.	NA	NA	4492372,486	5738040,442
7198	Siedlung	undat.	NA	NA	4492370,523	5738038,663
7200	Siedlung	undat.	NA	NA	4492387,272	5738034,535
7201	Siedlung	undat.	NA	NA	4492387,917	5738033,773
7211	Siedlung	undat.	NA	NA	4492442,535	5737999,51
7249	Siedlung	undat.	NA	NA	4492460,642	5738000,407
7250	Siedlung	undat.	NA	NA	4492460,966	5738003,184
7283	Siedlung	undat.	NA	NA	4492326,781	5738063,764
7284	Siedlung	Bronzezeit	frueh	Aunjetitz	4492318,119	5738055,341
7285	Siedlung	undat.	NA	NA	4492347,042	5738058,811
7286	Siedlung	undat.	NA	NA	4492346,724	5738059,714
7287	Siedlung	undat.	NA	NA	4492347,638	5738060,933
7288	Siedlung	undat.	NA	NA	4492337,15	5738058,991
7289	Siedlung	undat.	NA	NA	4492336,682	5738058,887
7290	Siedlung	undat.	NA	NA	4492311,614	5738075,165
7291	Siedlung	undat.	NA	NA	4492310,714	5738075,135
7292	Siedlung	undat.	NA	NA	4492311,944	5738057,525
7293	Siedlung	undat.	NA	NA	4492313,214	5738053,153
7294	Siedlung	undat.	NA	NA	4492311,229	5738050,832
7295	Siedlung	undat.	NA	NA	4492312,057	5738050,645
7296	Siedlung	undat.	NA	NA	4492308,374	5738049,685
7298	Siedlung	undat.	NA	NA	4492312,174	5738047,79
7299	Siedlung	undat.	NA	NA	4492311,135	5738045,482
7300	Siedlung	undat.	NA	NA	4492312,301	5738041,073
7301	Siedlung	undat.	NA	NA	4492310,012	5738039,992
7302	Siedlung	undat.	NA	NA	4492316,776	5738044,191
7303	Siedlung	undat.	NA	NA	4492335,517	5738033,631
7304	Siedlung	undat.	NA	NA	4492313,008	5738039,722
7305	Siedlung	undat.	NA	NA	4492328,209	5738048,965
7336	Siedlung	undat.	NA	NA	4492214,287	5738065,742
7315	Siedlung	undat.	NA	NA	4492418,717	5738014,812
7316	Siedlung	undat.	NA	NA	4492318,109	5738057,099
7317	Siedlung	undat.	NA	NA	4492432,434	5738014,325
7322	Siedlung	undat.	NA	NA	4492209,989	5738067,516
7323	Siedlung	undat.	NA	NA	4492210,454	5738068,053
7326	Siedlung	undat.	NA	NA	4492199,998	5738070,44
7327	Siedlung	undat.	NA	NA	4492203,109	5738068,851
7328	Siedlung	undat.	NA	NA	4492205,064	5738068,672
7329	Siedlung	undat.	NA	NA	4492208,78	5738068,262
7331	Siedlung	undat.	NA	NA	4492211,423	5738069,662
7332	Siedlung	undat.	NA	NA	4492210,91	5738072,222
7333	Siedlung	undat.	NA	NA	4492211,808	5738066,524
7334	Siedlung	undat.	NA	NA	4492212,283	5738067,954
7335	Siedlung	undat.	NA	NA	4492213,323	5738068,956
7337	Siedlung	undat.	NA	NA	4492217,048	5738071,515
7338	Siedlung	undat.	NA	NA	4492219,334	5738069,757
7339	Siedlung	undat.	NA	NA	4492227,027	5738063,396
7340	Siedlung	undat.	NA	NA	4492240,162	5738054,976
7341	Siedlung	undat.	NA	NA	4492242,594	5738055,369
7342	Siedlung	undat.	NA	NA	4492242,441	5738053,851
7343	Siedlung	undat.	NA	NA	4492235,194	5738064,25
7344	Siedlung	undat.	NA	NA	4492235,282	5738065,475
7345	Siedlung	undat.	NA	NA	4492249,369	5738060,253
7346	Siedlung	undat.	NA	NA	4492250,564	5738059,349
7347	Siedlung	undat.	NA	NA	4492254,761	5738058,516
7348	Siedlung	undat.	NA	NA	4492256,492	5738050,994
7349	Siedlung	undat.	NA	NA	4492263,012	5738052,036
7350	Siedlung	undat.	NA	NA	4492263,092	5738050,05
7351	Siedlung	undat.	NA	NA	4492296,081	5738037,931
7353	Siedlung	undat.	NA	NA	4492298,145	5738035,974
7354	Siedlung	undat.	NA	NA	4492298,586	5738038,85
7355	Siedlung	undat.	NA	NA	4492307,968	5738036,522
7356	Siedlung	undat.	NA	NA	4492309,022	5738037,256
7357	Siedlung	undat.	NA	NA	4492309,65	5738033,862
7359	Siedlung	undat.	NA	NA	4492317,254	5738036,297
7388	Siedlung	undat.	NA	NA	4492192,216	5738097,79
7452	Siedlung	undat.	NA	NA	4492225,263	5738080,749
7457	Siedlung	undat.	NA	NA	4492193,672	5738101,699
7468	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491497,381	5738335,019
7838	Siedlung	undat.	NA	NA	4491462,662	5738374,88
7487	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491482,756	5738374,756
7497	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491454,286	5738376,423
7510	Graeberfeld	Neolithikum	mittel	Baalberge	4492156,523	5738107,619
7500	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491462,847	5738364,909
7501	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491457,918	5738373,295
7502	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491462,425	5738363,022
7503	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491460,106	5738371,108
7505	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491454,585	5738366,771
7512	Graeberfeld	undat.	NA	NA	4492210,876	5738088,48
7987	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491497,929	5738359,335
7641	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491504,74	5738369,003
7645	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491507,32	5738368,492
7647	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491465,87	5738380,332
7693	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491500,252	5738334,264
7694	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491463,972	5738361,382
7697	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491463,2	5738376,065
7707	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491453,83	5738359,947
7704	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491449,98	5738364,174
7706	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491495,836	5738334,459
7711	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491462,766	5738375,802
7712	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491457,616	5738378,227
7713	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491499,364	5738336,846
7714	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491457,122	5738365,935
7715	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491453,217	5738365,46
7721	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491452,365	5738361,335
7723	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491450,304	5738362,581
7776	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491472,861	5738391,103
7864	Siedlung	Eisenzeit	aelter	Hausurnenkultur	4491501,327	5738333,392
7821	Siedlung	undat.	NA	NA	4491461,008	5738376,403
7822	Siedlung	undat.	NA	NA	4491460,364	5738375,028
7828	Siedlung	undat.	NA	NA	4492227,588	5738079,869
7842	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491452,615	5738375,912
7843	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491448,277	5738363,982
7844	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491451,85	5738358,98
7850	Siedlung	Bronzezeit	frueh	Aunjetitz	4492327,715	5738054,799
7862	Siedlung	Bronzezeit	frueh	Aunjetitz	4492332,763	5738053,952
7868	Siedlung	Bronzezeit	frueh	Aunjetitz	4492337,416	5738045,18
7921	Siedlung	undat.	NA	NA	4492179,755	5738104,713
7982	Siedlung	undat.	NA	NA	4492309,532	5738035,022
8082	Siedlung	undat.	NA	NA	4492654,199	5737881,323
8192	Siedlung	undat.	NA	NA	4492215,21	5738089,634
8334	Siedlung	undat.	NA	NA	4491498,575	5738322,122
8580	Siedlung	undat.	NA	NA	4491462,167	5738377,296
8703	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491508,17	5738341,088
8706	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491487,371	5738363,108
8707	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491484,052	5738360,491
8708	Siedlung	undat.	NA	NA	4491455,275	5738378,364
8709	Siedlung	undat.	NA	NA	4491453,656	5738378,394
8722	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491504,536	5738332,997
8733	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4491455,157	5738358,247
8809	Siedlung	undat.	NA	NA	4494599,747	5735790,877
8810	Siedlung	undat.	NA	NA	4494608,425	5735784,838
8811	Siedlung	undat.	NA	NA	4494605,072	5735784,091
8813	Siedlung	undat.	NA	NA	4494625,205	5735765,152
9161	Siedlung	undat.	NA	NA	4492286,913	5738054,268
9101	Siedlung	undat.	NA	NA	4492137,313	5738119,615
9102	Siedlung	undat.	NA	NA	4492148,205	5738113,055
9104	Siedlung	undat.	NA	NA	4492148,39	5738117,008
9106	Siedlung	undat.	NA	NA	4492152,748	5738115,71
9108	Siedlung	Bronzezeit	frueh	Aunjetitz	4492151,346	5738113,364
9109	Siedlung	Bronzezeit	frueh	Aunjetitz	4492147,928	5738120,458
9110	Siedlung	undat.	NA	NA	4492146,146	5738109,075
9111	Siedlung	undat.	NA	NA	4492145,011	5738109,908
9112	Siedlung	undat.	NA	NA	4492144,491	5738108,567
9113	Siedlung	Bronzezeit	spaet	Saalemuendungsgruppe	4492145,654	5738107,329
