"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"X"	"Y"
0	1	5885	"Siedlung"	"undatiert"			"Schnitt"	"4493872.073000000000000"	"5736697.622000000000000"
0	1	5886	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491556.735000000000000"	"5738340.059000000000000"
0	1	5887	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491531.546000000000000"	"5738344.998000000000000"
0	1	5888	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491774.110000000000000"	"5738322.623000000000000"
0	1	5889	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491774.110000000000000"	"5738322.623000000000000"
0	1	5890	"Siedlung"	"undatiert"			"Schnitt"	"4499429.026000000000000"	"5733245.451000000000000"
0	1	5891	"Siedlung"	"undatiert"			"Schnitt"	"4499431.216000000000000"	"5733240.052000000000000"
0	1	5892	"Siedlung"	"undatiert"			"Schnitt"	"4499375.132000000000000"	"5733250.838000000000000"
0	1	5893	"Siedlung"	"undatiert"			"Schnitt"	"4499368.274000000000000"	"5733251.033000000000000"
0	1	5894	"Siedlung"	"undatiert"			"Schnitt"	"4499661.633000000000000"	"5733228.172000000000000"
0	1	5895	"Siedlung"	"undatiert"			"Schnitt"	"4499659.629000000000000"	"5733215.736000000000000"
0	1	5896	"Siedlung"	"undatiert"			"Schnitt"	"4499640.627000000000000"	"5733197.103000000000000"
0	1	5897	"Siedlung"	"undatiert"			"Schnitt"	"4499637.971000000000000"	"5733220.763000000000000"
0	1	5898	"Siedlung"	"undatiert"			"Schnitt"	"4499696.362000000000000"	"5733161.595000000000000"
0	2	5899	"Siedlung"	"undatiert"			"Schnitt"	"4500391.682000000000000"	"5733208.296000000000000"
0	1	5900	"Siedlung"	"undatiert"			"Schnitt"	"4499675.384000000000000"	"5733178.828000000000000"
0	2	5901	"Siedlung"	"undatiert"			"Schnitt"	"4500383.934000000000000"	"5733194.236000000000000"
0	1	5902	"Siedlung"	"undatiert"			"Schnitt"	"4491728.823000000000000"	"5738294.858000000000000"
0	1	5903	"Siedlung"	"undatiert"			"Schnitt"	"4499802.858000000000000"	"5733215.149000000000000"
0	1	5904	"Siedlung"	"undatiert"			"Schnitt"	"4499810.599000000000000"	"5733171.278000000000000"
0	1	5905	"Siedlung"	"undatiert"			"Schnitt"	"4499811.179000000000000"	"5733229.264000000000000"
0	1	5906	"Siedlung"	"undatiert"			"Schnitt"	"4499859.793000000000000"	"5733182.251000000000000"
0	2	5907	"Siedlung"	"undatiert"			"Schnitt"	"4500441.994000000000000"	"5733220.701000000000000"
0	2	5908	"Siedlung"	"undatiert"			"Schnitt"	"4500437.841000000000000"	"5733187.516000000000000"
0	2	5909	"Siedlung"	"undatiert"			"Schnitt"	"4500443.639000000000000"	"5733129.267000000000000"
0	2	5910	"Siedlung"	"undatiert"			"Schnitt"	"4500447.447000000000000"	"5733158.179000000000000"
0	2	5911	"Siedlung"	"undatiert"			"Schnitt"	"4500458.059000000000000"	"5733130.523000000000000"
0	2	5912	"Siedlung"	"undatiert"			"Schnitt"	"4500473.186000000000000"	"5733144.231000000000000"
0	2	5913	"Siedlung"	"undatiert"			"Schnitt"	"4500474.419000000000000"	"5733148.321000000000000"
0	2	5914	"Siedlung"	"undatiert"			"Schnitt"	"4500477.364000000000000"	"5733153.472000000000000"
0	2	5915	"Siedlung"	"undatiert"			"Schnitt"	"4500495.223000000000000"	"5733218.305000000000000"
0	2	5916	"Siedlung"	"undatiert"			"Schnitt"	"4500488.205000000000000"	"5733192.858000000000000"
0	2	5917	"Siedlung"	"undatiert"			"Schnitt"	"4500488.496000000000000"	"5733190.594000000000000"
0	2	5918	"Siedlung"	"undatiert"			"Schnitt"	"4500487.389000000000000"	"5733184.007000000000000"
0	2	5919	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500511.952000000000000"	"5733118.502000000000000"
0	1	5920	"Siedlung"	"undatiert"			"Schnitt"	"4491722.871000000000000"	"5738227.931000000000000"
0	2	5921	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500487.691000000000000"	"5733127.511000000000000"
0	2	5922	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500487.691000000000000"	"5733127.511000000000000"
0	2	5923	"Siedlung"	"undatiert"			"Schnitt"	"4500498.325000000000000"	"5733177.433000000000000"
0	2	5924	"Siedlung"	"undatiert"			"Schnitt"	"4500495.659000000000000"	"5733167.509000000000000"
0	2	5925	"Siedlung"	"undatiert"			"Schnitt"	"4500496.250000000000000"	"5733197.548000000000000"
0	2	5926	"Siedlung"	"undatiert"			"Schnitt"	"4500500.505000000000000"	"5733135.388000000000000"
0	2	5927	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500493.603000000000000"	"5733134.326000000000000"
0	2	5928	"Siedlung"	"undatiert"			"Schnitt"	"4500512.676000000000000"	"5733273.066000000000000"
0	2	5929	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500507.320000000000000"	"5733183.070000000000000"
0	2	5930	"Siedlung"	"undatiert"			"Schnitt"	"4500510.803000000000000"	"5733214.635000000000000"
0	2	5931	"Siedlung"	"undatiert"			"Schnitt"	"4500530.962000000000000"	"5733232.036000000000000"
0	1	5932	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491549.210000000000000"	"5738318.608000000000000"
0	2	5933	"Siedlung"	"undatiert"			"Schnitt"	"4500556.774000000000000"	"5733237.838000000000000"
0	2	5934	"Siedlung"	"undatiert"			"Schnitt"	"4500557.341000000000000"	"5733234.519000000000000"
0	2	5935	"Siedlung"	"undatiert"			"Schnitt"	"4500560.076000000000000"	"5733240.565000000000000"
0	2	5936	"Siedlung"	"undatiert"			"Schnitt"	"4500566.428000000000000"	"5733253.423000000000000"
0	2	5937	"Siedlung"	"undatiert"			"Schnitt"	"4500565.558000000000000"	"5733252.975000000000000"
0	1	5938	"Siedlung"	"undatiert"			"Schnitt"	"4495733.468000000000000"	"5734314.839000000000000"
0	1	5939	"Siedlung"	"undatiert"			"Schnitt"	"4495778.308000000000000"	"5734304.412000000000000"
0	1	5940	"Siedlung"	"undatiert"			"Schnitt"	"4496448.590000000000000"	"5733808.052000000000000"
0	1	5941	"Siedlung"	"undatiert"			"Schnitt"	"4495784.439000000000000"	"5734316.512000000000000"
0	1	5942	"Siedlung"	"undatiert"			"Schnitt"	"4494364.879000000000000"	"5736309.674000000000000"
0	1	5943	"Siedlung"	"undatiert"			"Schnitt"	"4496396.944000000000000"	"5733731.671000000000000"
0	1	5944	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491518.860000000000000"	"5738329.174000000000000"
0	1	5945	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491524.750000000000000"	"5738326.740000000000000"
0	1	5946	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491495.419000000000000"	"5738324.125000000000000"
0	1	5947	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491495.419000000000000"	"5738324.125000000000000"
0	1	5948	"Siedlung"	"undatiert"			"Schnitt"	"4491498.575000000000000"	"5738322.122000000000000"
0	1	5949	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491483.263000000000000"	"5738324.956000000000000"
0	1	5950	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491483.263000000000000"	"5738324.956000000000000"
0	1	5951	"Siedlung"	"undatiert"			"Schnitt"	"4494954.363000000000000"	"5734872.912000000000000"
0	1	5952	"Siedlung"	"undatiert"			"Schnitt"	"4494926.502000000000000"	"5734949.871000000000000"
0	1	5953	"Siedlung"	"undatiert"			"Schnitt"	"4494921.673000000000000"	"5734974.704000000000000"
0	1	5954	"Siedlung"	"undatiert"			"Schnitt"	"4494916.134000000000000"	"5734981.259000000000000"
0	1	5955	"Siedlung"	"Bronzezeit"	"frueh"	"Aunjetitz"	"Schnitt"	"4491167.555000000000000"	"5738857.365000000000000"
0	1	5956	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491249.997000000000000"	"5738865.644000000000000"
0	1	5957	"Siedlung"	"undatiert"			"Schnitt"	"4491756.777000000000000"	"5738266.484000000000000"
0	1	5958	"Siedlung"	"undatiert"			"Schnitt"	"4491759.507000000000000"	"5738263.633000000000000"
0	1	5959	"Siedlung"	"undatiert"			"Schnitt"	"4491760.844000000000000"	"5738290.385000000000000"
0	1	5960	"Siedlung"	"undatiert"			"Schnitt"	"4496541.134000000000000"	"5733785.443000000000000"
0	1	5961	"Siedlung"	"undatiert"			"Schnitt"	"4491758.494000000000000"	"5738336.454000000000000"
0	1	5962	"Siedlung"	"undatiert"			"Schnitt"	"4491786.848000000000000"	"5738359.950000000000000"
0	1	5963	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491779.622000000000000"	"5738370.113000000000000"
0	1	5964	"Siedlung"	"undatiert"			"Schnitt"	"4491773.793000000000000"	"5738320.438000000000000"
0	1	5965	"Siedlung"	"undatiert"			"Schnitt"	"4493048.020000000000000"	"5737601.376000000000000"
0	1	5966	"Siedlung"	"undatiert"			"Schnitt"	"4496707.388000000000000"	"5733725.167000000000000"
0	1	5967	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491610.882000000000000"	"5738291.312000000000000"
0	2	5968	"Siedlung"	"undatiert"			"Schnitt"	"4500407.751000000000000"	"5733232.114000000000000"
0	2	5969	"Siedlung"	"undatiert"			"Schnitt"	"4500404.729000000000000"	"5733216.353000000000000"
0	1	5970	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492735.320000000000000"	"5737953.906000000000000"
0	1	5971	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492735.320000000000000"	"5737953.906000000000000"
0	1	5972	"Siedlung"	"undatiert"			"Schnitt"	"4492732.590000000000000"	"5737959.073000000000000"
0	1	5973	"Siedlung"	"undatiert"			"Schnitt"	"4492740.104000000000000"	"5737948.349000000000000"
0	1	5974	"Siedlung"	"undatiert"			"Schnitt"	"4492617.418000000000000"	"5737952.395000000000000"
0	1	5975	"Siedlung"	"undatiert"			"Schnitt"	"4492654.156000000000000"	"5737914.719000000000000"
0	1	5976	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4492656.311000000000000"	"5737917.763000000000000"
0	1	5977	"Siedlung"	"undatiert"			"Schnitt"	"4492707.844000000000000"	"5737913.185000000000000"
0	1	5978	"Siedlung"	"undatiert"			"Schnitt"	"4492708.399000000000000"	"5737915.347000000000000"
0	1	5979	"Siedlung"	"Bronzezeit"		"Hallstatt B2/3"	"Schnitt"	"4492663.198000000000000"	"5737942.793000000000000"
0	1	5980	"Siedlung"	"undatiert"			"Schnitt"	"4492673.408000000000000"	"5737944.044000000000000"
0	1	5981	"Siedlung"	"undatiert"			"Schnitt"	"4492672.329000000000000"	"5737944.724000000000000"
0	1	5982	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492717.285000000000000"	"5737901.747000000000000"
0	1	5983	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492717.285000000000000"	"5737901.747000000000000"
0	1	5984	"Siedlung"	"undatiert"			"Schnitt"	"4494952.350000000000000"	"5734825.791000000000000"
0	1	5985	"Siedlung"	"undatiert"			"Schnitt"	"4494951.525000000000000"	"5734840.284000000000000"
0	1	5986	"Siedlung"	"undatiert"			"Schnitt"	"4491768.781000000000000"	"5738237.640000000000000"
0	1	5987	"Siedlung"	"undatiert"			"Schnitt"	"4491767.092000000000000"	"5738235.891000000000000"
0	1	5988	"Siedlung"	"undatiert"			"Schnitt"	"4494949.759000000000000"	"5734857.990000000000000"
0	1	5989	"Siedlung"	"undatiert"			"Schnitt"	"4494958.221000000000000"	"5734860.911000000000000"
0	1	5990	"Siedlung"	"undatiert"			"Schnitt"	"4494956.859000000000000"	"5734865.216000000000000"
0	1	5991	"Siedlung"	"undatiert"			"Schnitt"	"4494951.928000000000000"	"5734871.699000000000000"
0	1	5992	"Siedlung"	"undatiert"			"Schnitt"	"4494952.792000000000000"	"5734877.787000000000000"
0	1	5993	"Siedlung"	"undatiert"			"Schnitt"	"4491751.558000000000000"	"5738242.402000000000000"
0	1	5994	"Siedlung"	"undatiert"			"Schnitt"	"4494950.384000000000000"	"5734881.349000000000000"
0	1	5995	"Siedlung"	"undatiert"			"Schnitt"	"4494952.126000000000000"	"5734885.071000000000000"
0	1	5996	"Siedlung"	"undatiert"			"Schnitt"	"4494949.070000000000000"	"5734888.823000000000000"
0	1	5997	"Siedlung"	"undatiert"			"Schnitt"	"4494956.095000000000000"	"5734904.293000000000000"
0	1	5998	"Siedlung"	"undatiert"			"Schnitt"	"4491711.500000000000000"	"5738251.884000000000000"
0	1	5999	"Siedlung"	"undatiert"			"Schnitt"	"4494949.247000000000000"	"5734921.270000000000000"
0	1	6000	"Siedlung"	"undatiert"			"Schnitt"	"4494938.482000000000000"	"5734904.405000000000000"
0	1	6001	"Siedlung"	"undatiert"			"Schnitt"	"4494939.390000000000000"	"5734915.341000000000000"
0	1	6002	"Siedlung"	"undatiert"			"Schnitt"	"4491723.070000000000000"	"5738247.606000000000000"
0	1	6003	"Siedlung"	"undatiert"			"Schnitt"	"4491724.739000000000000"	"5738247.804000000000000"
0	1	6004	"Siedlung"	"undatiert"			"Schnitt"	"4494944.240000000000000"	"5734933.982000000000000"
0	1	6005	"Siedlung"	"undatiert"			"Schnitt"	"4491723.434000000000000"	"5738250.362000000000000"
0	1	6006	"Siedlung"	"undatiert"			"Schnitt"	"4494925.323000000000000"	"5734968.717000000000000"
0	1	6007	"Siedlung"	"undatiert"			"Schnitt"	"4494923.462000000000000"	"5734972.224000000000000"
0	1	6008	"Siedlung"	"undatiert"			"Schnitt"	"4494932.409000000000000"	"5734939.798000000000000"
0	1	6009	"Siedlung"	"undatiert"			"Schnitt"	"4494918.669000000000000"	"5734947.394000000000000"
0	1	6010	"Siedlung"	"undatiert"			"Schnitt"	"4492732.137000000000000"	"5737928.815000000000000"
0	1	6011	"Siedlung"	"undatiert"			"Schnitt"	"4491674.333000000000000"	"5738277.252000000000000"
0	1	6012	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491678.250000000000000"	"5738280.015000000000000"
0	1	6013	"Siedlung"	"undatiert"			"Schnitt"	"4491681.959000000000000"	"5738279.001000000000000"
0	1	6014	"Siedlung"	"undatiert"			"Schnitt"	"4494885.722000000000000"	"5735042.906000000000000"
0	1	6015	"Siedlung"	"undatiert"			"Schnitt"	"4491683.863000000000000"	"5738267.015000000000000"
0	1	6016	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491686.572000000000000"	"5738262.481000000000000"
0	1	6017	"Siedlung"	"undatiert"			"Schnitt"	"4491138.410000000000000"	"5738845.028000000000000"
0	1	6018	"Siedlung"	"undatiert"			"Schnitt"	"4494877.269000000000000"	"5735061.592000000000000"
0	1	6019	"Siedlung"	"undatiert"			"Schnitt"	"4494948.643000000000000"	"5734858.062000000000000"
0	1	6020	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491220.073000000000000"	"5738862.875000000000000"
0	1	6021	"Siedlung"	"undatiert"			"Schnitt"	"4491224.783000000000000"	"5738867.135000000000000"
0	1	6022	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491251.440000000000000"	"5738861.848000000000000"
0	1	6023	"Siedlung"	"undatiert"			"Schnitt"	"4496673.946000000000000"	"5733983.301000000000000"
0	1	6024	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4496602.702000000000000"	"5733796.845000000000000"
0	1	6025	"Siedlung"	"Neolithikum"	"mittel"	"Baalberge"	"Schnitt"	"4500068.725000000000000"	"5733165.114000000000000"
0	2	6026	"Siedlung"	"undatiert"			"Schnitt"	"4500135.081000000000000"	"5733164.009000000000000"
0	1	6027	"Siedlung"	"undatiert"			"Schnitt"	"4495672.314000000000000"	"5734319.698000000000000"
0	1	6028	"Siedlung"	"undatiert"			"Schnitt"	"4496671.431000000000000"	"5733983.722000000000000"
0	1	6029	"Siedlung"	"undatiert"			"Schnitt"	"4496701.288000000000000"	"5733738.055000000000000"
0	1	6030	"Siedlung"	"undatiert"			"Schnitt"	"4494732.690000000000000"	"5735612.440000000000000"
0	1	6031	"Siedlung"	"undatiert"			"Schnitt"	"4500046.949000000000000"	"5733164.698000000000000"
0	1	6032	"Siedlung"	"undatiert"			"Schnitt"	"4496605.441000000000000"	"5733764.293000000000000"
0	1	6033	"Siedlung"	"undatiert"			"Schnitt"	"4494729.337000000000000"	"5735612.237000000000000"
0	1	6034	"Siedlung"	"Eisenzeit"			"Schnitt"	"4494734.718000000000000"	"5735614.842000000000000"
0	1	6035	"Siedlung"	"Bronzezeit"			"Schnitt"	"4494734.718000000000000"	"5735614.842000000000000"
0	1	6036	"Siedlung"	"undatiert"			"Schnitt"	"4496665.410000000000000"	"5733775.613000000000000"
0	1	6037	"Siedlung"	"undatiert"			"Schnitt"	"4496367.548000000000000"	"5733733.677000000000000"
0	1	6038	"Siedlung"	"undatiert"			"Schnitt"	"4494751.881000000000000"	"5735557.266000000000000"
0	1	6039	"Siedlung"	"undatiert"			"Schnitt"	"4494769.504000000000000"	"5735533.061000000000000"
0	1	6040	"Siedlung"	"undatiert"			"Schnitt"	"4495685.072000000000000"	"5734312.716000000000000"
0	1	6041	"Siedlung"	"undatiert"			"Schnitt"	"4496751.888000000000000"	"5733747.013000000000000"
0	1	6042	"Siedlung"	"undatiert"			"Schnitt"	"4495660.973000000000000"	"5734343.697000000000000"
0	1	6043	"Siedlung"	"undatiert"			"Schnitt"	"4494732.469000000000000"	"5735597.809000000000000"
0	1	6044	"Siedlung"	"undatiert"			"Schnitt"	"4494730.459000000000000"	"5735600.072000000000000"
0	1	6045	"Siedlung"	"undatiert"			"Schnitt"	"4500024.003000000000000"	"5733159.146000000000000"
0	1	6046	"Siedlung"	"undatiert"			"Schnitt"	"4494724.440000000000000"	"5735611.084000000000000"
0	1	6047	"Siedlung"	"undatiert"			"Schnitt"	"4500023.442000000000000"	"5733158.969000000000000"
0	1	6048	"Siedlung"	"undatiert"			"Schnitt"	"4496705.094000000000000"	"5733750.365000000000000"
0	1	6049	"Siedlung"	"undatiert"			"Schnitt"	"4494722.447000000000000"	"5735610.147000000000000"
0	1	6050	"Siedlung"	"undatiert"			"Schnitt"	"4496688.473000000000000"	"5733767.657000000000000"
0	1	6051	"Siedlung"	"undatiert"			"Schnitt"	"4495762.876000000000000"	"5734304.789000000000000"
0	1	6052	"Siedlung"	"undatiert"			"Schnitt"	"4495748.281000000000000"	"5734302.929000000000000"
0	1	6053	"Siedlung"	"undatiert"			"Schnitt"	"4495750.921000000000000"	"5734309.506000000000000"
0	1	6054	"Siedlung"	"undatiert"			"Schnitt"	"4499983.367000000000000"	"5733151.540000000000000"
0	1	6055	"Siedlung"	"undatiert"			"Schnitt"	"4495745.970000000000000"	"5734325.495000000000000"
0	1	6056	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4496423.006000000000000"	"5733773.902000000000000"
0	1	6057	"Siedlung"	"undatiert"			"Schnitt"	"4496702.613000000000000"	"5733738.986000000000000"
0	1	6058	"Siedlung"	"undatiert"			"Schnitt"	"4495743.808000000000000"	"5734323.010000000000000"
0	1	6059	"Siedlung"	"undatiert"			"Schnitt"	"4499967.012000000000000"	"5733152.513000000000000"
0	1	6060	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500066.784000000000000"	"5733159.933000000000000"
0	1	6061	"Siedlung"	"undatiert"			"Schnitt"	"4495730.612000000000000"	"5734324.166000000000000"
0	1	6062	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500066.197000000000000"	"5733152.024000000000000"
0	1	6063	"Siedlung"	"undatiert"			"Schnitt"	"4495727.729000000000000"	"5734326.791000000000000"
0	1	6064	"Siedlung"	"undatiert"			"Schnitt"	"4496592.319000000000000"	"5733760.675000000000000"
0	1	6065	"Siedlung"	"undatiert"			"Schnitt"	"4500069.154000000000000"	"5733155.462000000000000"
0	1	6066	"Siedlung"	"undatiert"			"Schnitt"	"4494041.766000000000000"	"5736506.536000000000000"
0	1	6067	"Siedlung"	"undatiert"			"Schnitt"	"4496621.976000000000000"	"5733769.337000000000000"
0	1	6068	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4499973.910000000000000"	"5733146.708000000000000"
0	1	6069	"Siedlung"	"undatiert"			"Schnitt"	"4499976.781000000000000"	"5733151.340000000000000"
0	1	6070	"Siedlung"	"undatiert"			"Schnitt"	"4496576.507000000000000"	"5733767.326000000000000"
0	1	6071	"Siedlung"	"undatiert"			"Schnitt"	"4499973.902000000000000"	"5733151.500000000000000"
0	1	6072	"Siedlung"	"undatiert"			"Schnitt"	"4495704.115000000000000"	"5734319.161000000000000"
0	1	6073	"Siedlung"	"undatiert"			"Schnitt"	"4496581.589000000000000"	"5733765.237000000000000"
0	1	6074	"Siedlung"	"undatiert"			"Schnitt"	"4496583.038000000000000"	"5733764.416000000000000"
0	1	6075	"Siedlung"	"undatiert"			"Schnitt"	"4496590.006000000000000"	"5733758.395000000000000"
0	1	6076	"Siedlung"	"undatiert"			"Schnitt"	"4495734.312000000000000"	"5734300.467000000000000"
0	1	6077	"Siedlung"	"undatiert"			"Schnitt"	"4493999.351000000000000"	"5736549.552000000000000"
0	1	6078	"Siedlung"	"undatiert"			"Schnitt"	"4496598.446000000000000"	"5733761.059000000000000"
0	1	6079	"Siedlung"	"undatiert"			"Schnitt"	"4494890.224000000000000"	"5735023.621000000000000"
0	1	6080	"Siedlung"	"undatiert"			"Schnitt"	"4495783.988000000000000"	"5734301.565000000000000"
0	1	6081	"Siedlung"	"undatiert"			"Schnitt"	"4495773.036000000000000"	"5734305.585000000000000"
0	1	6082	"Siedlung"	"undatiert"			"Schnitt"	"4495775.851000000000000"	"5734306.075000000000000"
0	1	6083	"Siedlung"	"undatiert"			"Schnitt"	"4496650.660000000000000"	"5733745.297000000000000"
0	1	6084	"Siedlung"	"undatiert"			"Schnitt"	"4496650.178000000000000"	"5733749.864000000000000"
0	1	6085	"Siedlung"	"undatiert"			"Schnitt"	"4495791.588000000000000"	"5734299.573000000000000"
0	1	6086	"Siedlung"	"undatiert"			"Schnitt"	"4496666.173000000000000"	"5733742.986000000000000"
0	1	6087	"Siedlung"	"undatiert"			"Schnitt"	"4496710.030000000000000"	"5733724.753000000000000"
0	1	6088	"Siedlung"	"undatiert"			"Schnitt"	"4496673.642000000000000"	"5733738.858000000000000"
0	1	6089	"Siedlung"	"undatiert"			"Schnitt"	"4495795.032000000000000"	"5734304.376000000000000"
0	1	6090	"Siedlung"	"undatiert"			"Schnitt"	"4496677.298000000000000"	"5733734.187000000000000"
0	1	6091	"Siedlung"	"undatiert"			"Schnitt"	"4496678.525000000000000"	"5733735.716000000000000"
0	1	6092	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4496697.848000000000000"	"5733733.188000000000000"
0	1	6093	"Siedlung"	"undatiert"			"Schnitt"	"4500047.593000000000000"	"5733150.828000000000000"
0	1	6094	"Siedlung"	"undatiert"			"Schnitt"	"4496734.413000000000000"	"5733719.387000000000000"
0	1	6095	"Siedlung"	"undatiert"			"Schnitt"	"4500047.457000000000000"	"5733148.507000000000000"
0	1	6096	"Siedlung"	"undatiert"			"Schnitt"	"4496741.408000000000000"	"5733716.140000000000000"
0	1	6097	"Siedlung"	"undatiert"			"Schnitt"	"4496743.904000000000000"	"5733713.812000000000000"
0	1	6098	"Siedlung"	"undatiert"			"Schnitt"	"4496748.092000000000000"	"5733718.654000000000000"
0	1	6099	"Siedlung"	"undatiert"			"Schnitt"	"4496556.006000000000000"	"5733766.275000000000000"
0	1	6100	"Siedlung"	"undatiert"			"Schnitt"	"4496350.869000000000000"	"5733698.273000000000000"
0	1	6101	"Siedlung"	"undatiert"			"Schnitt"	"4496489.399000000000000"	"5733824.433000000000000"
0	1	6102	"Siedlung"	"undatiert"			"Schnitt"	"4499987.879000000000000"	"5733190.201000000000000"
0	1	6103	"Siedlung"	"undatiert"			"Schnitt"	"4496486.532000000000000"	"5733825.353000000000000"
0	1	6104	"Siedlung"	"undatiert"			"Schnitt"	"4496495.820000000000000"	"5733810.709000000000000"
